original_filename,original_page,assigned_rid
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,430,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,431,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,432,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,433,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,434,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,435,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,436,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,437,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,438,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,439,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,440,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,441,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,442,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,443,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,444,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,445,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,446,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,447,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,448,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,449,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,450,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,451,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,452,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,453,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,454,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,455,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,456,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,457,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,458,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,459,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,460,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,461,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,462,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,463,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,464,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,465,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,466,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,467,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,468,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,469,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,470,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,471,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,472,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,473,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,474,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,475,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,476,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,477,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,478,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,479,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,480,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,481,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,482,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,483,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,484,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,485,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,486,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,487,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,488,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,489,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,490,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,491,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,492,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,493,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,494,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,495,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,496,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,497,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,498,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,499,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,500,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,501,s:3338391001
000400_26R_RY2023_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 810_DRILL CUTTINGS.pdf,502,s:3338391001
000407_NCRO Form 26R 2023.pdf,174,s:AXF0726-01
000407_NCRO Form 26R 2023.pdf,175,s:AXF0726-01
000407_NCRO Form 26R 2023.pdf,176,s:AXF0726-01
000407_NCRO Form 26R 2023.pdf,177,s:AXF0726-01
000407_NCRO Form 26R 2023.pdf,178,s:AXF0726-01
000407_NCRO Form 26R 2023.pdf,179,s:AXF0726-01
000407_NCRO Form 26R 2023.pdf,180,s:AXF0726-01
000407_NCRO Form 26R 2023.pdf,181,s:AXF0726-01
000407_NCRO Form 26R 2023.pdf,182,s:AXF0726-01
000407_NCRO Form 26R 2023.pdf,232,s:AXF1288-01
000407_NCRO Form 26R 2023.pdf,209,s:AXF1018-01
000407_NCRO Form 26R 2023.pdf,210,s:AXF1018-01
000407_NCRO Form 26R 2023.pdf,211,s:AXF1018-01
000407_NCRO Form 26R 2023.pdf,212,s:AXF1018-01
000407_NCRO Form 26R 2023.pdf,213,s:AXF1018-01
000407_NCRO Form 26R 2023.pdf,214,s:AXF1018-01
000407_NCRO Form 26R 2023.pdf,215,s:AXF1018-01
000407_NCRO Form 26R 2023.pdf,216,s:AXF1018-01
000461_Inflection Energy (PA) LLC_Form 26R_RWC 810_Drill Cuttings_RY2023.pdf,16,s:23010479-001
000461_Inflection Energy (PA) LLC_Form 26R_RWC 810_Drill Cuttings_RY2023.pdf,17,s:23010479-001
000463_26R_RY2022_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 804_WET TANK SEDIMENT-SLUDGE.pdf,621,s:3243189001
000463_26R_RY2022_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 804_WET TANK SEDIMENT-SLUDGE.pdf,622,s:3243189001
000469_26R_RY2022_CTRA_NEPA MARCELLUS SHALE OPERATIONS_RWC 899_OTHER OIL & GAS WASTES - IMPACTED STORMWATER.pdf,99,s:L1567303
"000487_COGC_Keeves, J. Pad 1_RWC 802_Produced Fluid_26R_RY2020.pdf",36,s:20101261-001B
000521_Helen Bukovac 4H Brine ______.pdf,1,s:11 07421
000521_Helen Bukovac 4H Brine ______.pdf,2,s:11 07421
000521_Helen Bukovac 4H Brine ______.pdf,3,s:11 07421
000521_Helen Bukovac 4H Brine ______.pdf,4,s:11 07421
000552_20250708093733616.pdf,148,s:1F07011-01
000552_20250708093733616.pdf,149,s:1F07011-01
000552_20250708093733616.pdf,150,s:1F07011-01
000553_Fawn Developers 3H Brine_______.pdf,1,s:11 07306
000553_Fawn Developers 3H Brine_______.pdf,2,s:11 07306
000553_Fawn Developers 3H Brine_______.pdf,3,s:11 07306
000562_20250708094544319.pdf,15,s:30394521001
000562_20250708094544319.pdf,16,s:30394521001
000562_20250708094544319.pdf,17,s:30394521001
000562_20250708094544319.pdf,18,s:30394521001
000566_26R Form 804 Huck D 2023.pdf,18,s:30450945001
000566_Cooley (05-004) P PAD_802_PW 2022.pdf,13,s:30336383002
000611_G.Joseph 10H & 11H Brine_______.pdf,1,s:11 07425
000611_G.Joseph 10H & 11H Brine_______.pdf,2,s:11 07425
000611_G.Joseph 10H & 11H Brine_______.pdf,3,s:11 07425
000624_+ Nelson 8392 Cuttings.pdf,1,s:10 03903
000624_+ Nelson 8392 Cuttings.pdf,2,s:10 03903
000624_+ Nelson 8392 Cuttings.pdf,3,s:10 04482
000624_+ Nelson 8392 Cuttings.pdf,4,s:10 04482
000624_+ Nelson 8392 Cuttings.pdf,5,s:10 04482
000624_+ Nelson 8392 Cuttings.pdf,6,s:10 04482
000624_+ Nelson 8392 Cuttings.pdf,7,s:10 04482
000626_Nelson DC _______.pdf,16,s:10 08460
000626_Nelson DC _______.pdf,17,s:10 08460
000626_Nelson DC _______.pdf,18,s:10 08460
000626_Nelson DC _______.pdf,19,s:10 08460
000630_Castle (01-047) J Pad _802_PW 2023_final.pdf,128,s:30389894002
000631_20250708103510585.pdf,1,s:0100517-01
000640_20250708105134382.pdf,26,s:30206812001
000669_20250708113313297.pdf,5,s:1158
000669_20250708113313297.pdf,6,s:1158
000669_20250708113313297.pdf,7,s:1158
000669_20250708113313297.pdf,8,s:1158
000669_20250708113313297.pdf,9,s:1158
000669_20250708113313297.pdf,10,s:1158
000669_20250708113313297.pdf,11,s:1158
000669_20250708113313297.pdf,12,s:1158
000669_20250708113313297.pdf,13,s:1158
000669_20250708113313297.pdf,14,s:1158
000669_20250708113313297.pdf,15,s:1158
000669_20250708113313297.pdf,16,s:1158
000669_20250708113313297.pdf,17,s:1158
000669_20250708113313297.pdf,18,s:1158
000672_20250708114012822.pdf,71,s:490-57123-J-1-B MS
000677_CHIEF 26R_RWC 802 Submittal.pdf,213,s:1C04244-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,214,s:1C04244-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,215,s:1C04244-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,216,s:1C04244-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,217,s:1C04244-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,3,s:1C08268-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,4,s:1C08268-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,5,s:1C08268-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,6,s:1C08268-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,7,s:1C08268-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,158,s:1C16049-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,159,s:1C16049-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,160,s:1C16049-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,161,s:1C16049-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,162,s:1C16049-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,191,s:1C17125-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,192,s:1C17125-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,193,s:1C17125-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,194,s:1C17125-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,195,s:1C17125-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,14,s:1C19035-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,15,s:1C19035-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,16,s:1C19035-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,17,s:1C19035-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,18,s:1C19035-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,19,s:1C19035-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,20,s:1C19035-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,21,s:1C19035-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,22,s:1C19035-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,114,s:1C23023-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,115,s:1C23023-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,116,s:1C23023-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,117,s:1C23023-01
000677_CHIEF 26R_RWC 802 Submittal.pdf,118,s:1C23023-01
000716_2022-02-10 WEST 299 26R ANALYTICAL 2021065 ESL.pdf,18,s:22020898-001AMS
000718_2022-12-29 DCNR 007 K 94H MARCELLUS 26R ANALYTICAL 22L2658_1 ESL.pdf,12,s:30550761001
000728_2023-01-04 D16-PHC-K 35H MARCELLUS 26R ANALYTICAL 23A0280_1 ESL.pdf,12,s:30552218001
000736_2023-01-04 D16-PHC-Z 58H MARCELLUS 26R ANALYTICAL 23A0282_1 ESL.pdf,12,s:30552222001
000738_2023-01-04 E16-PHC-D 43H MARCELLUS 26R ANALYTICAL 23A0283_1 ESL AMENDED 2023-01-16.pdf,12,s:30552219001
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,1,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,2,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,3,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,4,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,5,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,6,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,7,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,8,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,9,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,10,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,11,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,12,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,13,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,14,s:22G0789-01
000745_230105_B09-I_Skillman_7-03-0-012-000-000_W1_Master EDD.pdf,15,s:22G0789-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,91,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,92,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,93,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,94,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,95,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,96,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,97,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,98,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,99,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,100,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,101,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,102,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,103,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,104,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,105,s:2211514-01
000748_B09-I_Rosenberger_7-03-0-033-000-CG-000_W1_Master EDD_UPDATE THIS.pdf,121,s:23A0635-Grab
000751_Seneca Resources_Cruttenden 846_Owlett Rebuttal Report.pdf,42,s:1019814
000751_Seneca Resources_Cruttenden 846_Owlett Rebuttal Report.pdf,43,s:1019814
000783_Sturgis B_RWC802_26R_2022.pdf,14,s:9C07062-01
000783_Sturgis B_RWC802_26R_2022.pdf,15,s:9C07062-01
000783_Sturgis B_RWC802_26R_2022.pdf,16,s:9C07062-01
000783_Sturgis B_RWC802_26R_2022.pdf,17,s:9C07062-01
000783_Sturgis B_RWC802_26R_2022.pdf,18,s:9C07062-01
000783_Sturgis B_RWC802_26R_2022.pdf,6,s:8H09207-01
000783_Sturgis B_RWC802_26R_2022.pdf,7,s:8H09207-01
000783_Sturgis B_RWC802_26R_2022.pdf,8,s:8H09207-01
000783_Sturgis B_RWC802_26R_2022.pdf,9,s:8H09207-01
000789_Guillame 08-714_802_PW 2023.pdf,13,s:30529170002
000790_T Pierson 801_RWC802_26R_2022.pdf,6,s:9119016-01
000790_T Pierson 801_RWC802_26R_2022.pdf,7,s:9119016-01
000790_T Pierson 801_RWC802_26R_2022.pdf,8,s:9119016-01
000790_T Pierson 801_RWC802_26R_2022.pdf,9,s:9119016-01
000790_T Pierson 801_RWC802_26R_2022.pdf,10,s:9119016-01
000791_Thomas 808_RWC802_26R_2022.pdf,6,s:9119014-01
000791_Thomas 808_RWC802_26R_2022.pdf,7,s:9119014-01
000791_Thomas 808_RWC802_26R_2022.pdf,8,s:9119014-01
000791_Thomas 808_RWC802_26R_2022.pdf,9,s:9119014-01
000791_Thomas 808_RWC802_26R_2022.pdf,10,s:9119014-01
000792_Tract 839 815_RWC802_26R_2022.pdf,6,s:9119014-01
000792_Tract 839 815_RWC802_26R_2022.pdf,7,s:9119014-01
000792_Tract 839 815_RWC802_26R_2022.pdf,8,s:9119014-01
000792_Tract 839 815_RWC802_26R_2022.pdf,9,s:9119014-01
000792_Tract 839 815_RWC802_26R_2022.pdf,10,s:9119014-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,393,s:AW2413-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,179,s:AWK1633-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,180,s:AWK1633-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,181,s:AWK1633-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,182,s:AWK1633-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,183,s:AWK1633-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,921,s:AWK2633-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,922,s:AWK2633-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,923,s:AWK2633-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,924,s:AWK2633-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,925,s:AWK2633-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,221,s:AWK1632-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,222,s:AWK1632-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,223,s:AWK1632-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,224,s:AWK1632-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,225,s:AWK1632-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,681,s:AWK2627-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,682,s:AWK2627-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,683,s:AWK2627-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,684,s:AWK2627-01
000798_SWNPC_FORM 26R_RY2022_RWC 802_PRODUCED FLUID.pdf,685,s:AWK2627-01
000805_Broadwater Drill Fluid.pdf,6,s:4D24118-01
000805_Broadwater Drill Fluid.pdf,7,s:4D24118-01
000805_Broadwater Drill Fluid.pdf,8,s:4D24118-01
000805_Broadwater Drill Fluid.pdf,9,s:4D24118-01
000806_SWNPC_FORM 26R_RY2022_RWC 810_DRILL CUTTINGS.pdf,61,s:22081906-001
000806_SWNPC_FORM 26R_RY2022_RWC 810_DRILL CUTTINGS.pdf,62,s:22081906-001
000808_RedHookCS_501502 AsbestosPCB Containing Waste.pdf,36,s:8C06001-02
000808_RedHookCS_501502 AsbestosPCB Containing Waste.pdf,37,s:8C06001-02
000808_RedHookCS_501502 AsbestosPCB Containing Waste.pdf,38,s:8C06001-02
000808_RedHookCS_501502 AsbestosPCB Containing Waste.pdf,39,s:8C06001-02
000808_RedHookCS_501502 AsbestosPCB Containing Waste.pdf,40,s:8C06001-02
000808_RedHookCS_501502 AsbestosPCB Containing Waste.pdf,41,s:8C06001-02
000808_RedHookCS_501502 AsbestosPCB Containing Waste.pdf,6,s:8C02128-01
000808_RedHookCS_501502 AsbestosPCB Containing Waste.pdf,7,s:8C02128-01
000808_RedHookCS_501502 AsbestosPCB Containing Waste.pdf,8,s:8C02128-01
000808_RedHookCS_501502 AsbestosPCB Containing Waste.pdf,9,s:8C02128-01
000808_RedHookCS_501502 AsbestosPCB Containing Waste.pdf,10,s:8C02128-01
000808_RedHookCS_501502 AsbestosPCB Containing Waste.pdf,11,s:8C02128-01
000808_RedHookCS_501502 AsbestosPCB Containing Waste.pdf,12,s:8C02128-01
000811_Cree Production 802.pdf,5,s:3D24094-13
000811_Cree Production 802.pdf,6,s:3D24094-13
000811_Cree Production 802.pdf,7,s:3D24094-13
000811_Cree Production 802.pdf,8,s:3D24094-13
000815_Fuller A Production 802.pdf,4,s:3D24094-09
000815_Fuller A Production 802.pdf,5,s:3D24094-09
000815_Fuller A Production 802.pdf,6,s:3D24094-09
000815_Fuller A Production 802.pdf,7,s:3D24094-09
000821_Hickok (08-114)_802_PW 2023.pdf,13,s:30638338002
000826_Kemsod production 802.pdf,7,s:3D25094-01
